NGK_RS00300	7.802598044822097	7.802598044822097
NGK_RS01170	3.997876434843831	3.997876434843831
NGK_RS09300	3.9011258347531745	3.9011258347531745
NGK_RS11105	3.901125334180094	3.901125334180094
NGK_RS07630	-0.7392463017059064	0.7392463017059064
NGK_RS01955	0.4729113228916179	0.4729113228916179
NGK_RS02050	0.45706891003087513	0.45706891003087513
NGK_RS01055	-0.17990606761923464	0.17990606761923464
NGK_RS09620	-0.15426038976800152	0.15426038976800152
NGK_RS08620	-0.13451823121761972	0.13451823121761972
