NGK_RS10820	0.06396094800303448	0.06396094800303448
NGK_RS02205	-0.05080130909485977	0.05080130909485977
NGK_RS08985	-0.05080130909485977	0.05080130909485977
NGK_RS06050	-0.05080130909485977	0.05080130909485977
NGK_RS10530	0.050219844611561315	0.050219844611561315
NGK_RS07055	-0.04160728908633463	0.04160728908633463
NGK_RS16020	-0.03608085250908614	0.03608085250908614
NGK_RS03285	-0.03545391719474303	0.03545391719474303
NGK_RS03950	-0.035453917194743	0.035453917194743
NGK_RS15610	0.035391555908920604	0.035391555908920604
