NGK_RS00300	0.42999258138751384
NGK_RS00635	-0.9970186529813957
NGK_RS16135	-0.09410626866898959
NGK_RS01120	2.172091852155219
NGK_RS01125	0.5943676598926924
NGK_RS16140	6.182879495922336
NGK_RS01485	1.292568546438545
NGK_RS01720	1.3402069236828476
NGK_RS01955	0.1783961353819494
NGK_RS03420	1.8465337255445535
NGK_RS03555	4.569656245660797
NGK_RS03930	-0.3369288985586112
NGK_RS15825	-0.327945596422924
NGK_RS15390	-0.4635116783822369
NGK_RS06025	-0.13885980475306875
NGK_RS06465	-0.47525998331081476
NGK_RS06470	0.11448204383329151
NGK_RS07305	-0.16002762303706233
NGK_RS15465	1.569920162260407
NGK_RS07805	3.8741015201431765
NGK_RS08270	-0.3636321208379427
NGK_RS08545	-3.559167128910926
NGK_RS08560	8.189826289432366
NGK_RS08685	-0.22659686662497208
NGK_RS08920	-1.197230265272479
NGK_RS09300	-0.6778890795665773
NGK_RS09315	-0.9832719813837133
NGK_RS09620	-0.7111131343328138
NGK_RS10775	0.6358002362641504
NGK_RS11995	0.36759774232329834
