NGK_RS10820	0.13206628202066936	0.13206628202066936
NGK_RS10530	0.08555462312240202	0.08555462312240202
NGK_RS03855	-0.0751209867146352	0.0751209867146352
NGK_RS06440	-0.05545980219826565	0.05545980219826565
NGK_RS02360	0.051561611410908495	0.051561611410908495
NGK_RS02650	0.0434255258524501	0.0434255258524501
NGK_RS01955	0.041187967008805094	0.041187967008805094
NGK_RS06050	-0.04083256498397514	0.04083256498397514
NGK_RS08985	-0.04083256498397514	0.04083256498397514
NGK_RS02205	-0.04083256498397514	0.04083256498397514
