NGK_RS02070	-1.649137399374892	1.649137399374892
NGK_RS07055	-0.6366067220748787	0.6366067220748787
NGK_RS11595	0.6078974486362547	0.6078974486362547
NGK_RS00795	-0.5485292492694135	0.5485292492694135
NGK_RS02135	0.43124484336231067	0.43124484336231067
NGK_RS01300	-0.4015455622064023	0.4015455622064023
NGK_RS02490	-0.38683100921082997	0.38683100921082997
NGK_RS16020	-0.3423045967339889	0.3423045967339889
NGK_RS01700	-0.3059190660822049	0.3059190660822049
NGK_RS05530	-0.24889432363261046	0.24889432363261046
