NGK_RS08545	-1.5114094140908463	1.5114094140908463
NGK_RS01415	0.5298056473088096	0.5298056473088096
NGK_RS00850	0.46469302797846856	0.46469302797846856
NGK_RS08960	-0.4514930182596108	0.4514930182596108
NGK_RS09130	-0.43507027979927193	0.43507027979927193
NGK_RS09415	-0.4283218676726266	0.4283218676726266
NGK_RS02875	0.42341654231068493	0.42341654231068493
NGK_RS02850	0.41870321531474736	0.41870321531474736
NGK_RS08495	-0.3927760144610617	0.3927760144610617
NGK_RS01100	0.3852824976035918	0.3852824976035918
